Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11508542,2020-12-31 00:02:51,2020-04-09 04:23:47,60727508,3097102908,0,51,1067,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11508/SRR11508542/SRR11508542.lite.1,SRX8080661,AS-354380,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448854,SAMN14557415,simple,9606,Homo sapiens,BL60_2d_GL2-Rep3,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,BE16E0EF9C3951158E3B666FA9D1CDBB,AA6E50E484B5F1F49ECCF45FD5F47D28
SRR11508540,2020-12-31 00:02:51,2020-04-09 06:19:53,76470267,3899983617,0,51,1345,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11508/SRR11508540/SRR11508540.lite.1,SRX8080663,AS-354382,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448856,SAMN14557417,simple,9606,Homo sapiens,BL60_2d_GL2-Rep4,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,AC48C32A9ACB450E21EA01CCD89317DA,C3847551F8F8FC531E9FB3B9065D9CB0
SRR11508550,2020-12-31 00:02:50,2020-04-09 06:03:23,98002080,4998106080,0,51,1703,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11508/SRR11508550/SRR11508550.lite.1,SRX8080653,AS-354364,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448846,SAMN14557399,simple,9606,Homo sapiens,BL60_d3_shGL2-Rep1,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,41314F42ED77B84619D8BA660F4ECE6E,CAA12450600842830E50503F60998204
SRR11508538,2020-12-31 00:02:51,2020-04-09 06:22:20,71898235,3666809985,0,51,1248,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/11508/SRR11508538/SRR11508538.lite.1,SRX8080665,AS-354366,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448858,SAMN14557401,simple,9606,Homo sapiens,BL60_d3_shGL2-Rep2,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,2FB676A08D0427494EDFCDC27F3F7FE3,82352A0BED0CBAC36258BEA04D3299CB
SRR11508536,2020-12-31 00:02:51,2020-04-09 07:27:39,69733928,3556430328,0,51,1210,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11508/SRR11508536/SRR11508536.lite.1,SRX8080667,AS-354368,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448860,SAMN14557403,simple,9606,Homo sapiens,BL60_d3_shGL2-Rep3,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,8FB7761BFED70A5B0F828A4291DE57D8,13B8A22E1EFC2193E7098FF6E7F01245
SRR11508549,2020-12-31 00:02:50,2020-04-09 06:46:04,73224271,3734437821,0,51,1263,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/11508/SRR11508549/SRR11508549.lite.1,SRX8080654,AS-354365,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448847,SAMN14557400,simple,9606,Homo sapiens,BL60_d3_shSHMT2-Rep1,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,FC2291D9F5572E5DEDBA8FF6A8C62EE9,AB1F0456DC04B3A1228BB808775ADF6C
SRR11508537,2020-12-31 00:02:51,2020-04-09 04:11:25,69217031,3530068581,0,51,1195,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/11508/SRR11508537/SRR11508537.lite.1,SRX8080666,AS-354367,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448859,SAMN14557402,simple,9606,Homo sapiens,BL60_d3_shSHMT2-Rep2,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,9B58FCFEC9644CA8DEBB2FFB0672FCFE,52FBC49037B298D416666E6131A98DFB
SRR11508535,2020-12-31 00:02:51,2020-04-09 04:23:19,60471285,3084035535,0,51,1070,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11508/SRR11508535/SRR11508535.lite.1,SRX8080668,AS-354369,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448861,SAMN14557404,simple,9606,Homo sapiens,BL60_d3_shSHMT2-Rep3,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,D92969EFBA6F0033CD669D6B21CCF80D,6DA572F46B3FB02FEBD8BA2F52E8EBD4
SRR11508534,2020-12-31 00:02:51,2020-04-09 05:44:03,74109500,3779584500,0,51,1311,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11508/SRR11508534/SRR11508534.lite.1,SRX8080669,AS-354370,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448862,SAMN14557405,simple,9606,Homo sapiens,BL60_d5_shGL2-Rep1,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,2CD586D99195C434B08CEF1E02434D92,113B2E6F743A2852208704BA084C34FC
SRR11508532,2020-12-31 00:02:51,2020-04-09 06:12:53,67332936,3433979736,0,51,1181,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/11508/SRR11508532/SRR11508532.lite.1,SRX8080671,AS-354372,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448864,SAMN14557407,simple,9606,Homo sapiens,BL60_d5_shGL2-Rep2,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,32308B29909ACE4B6675031288A37C8B,2AAB22E4AF46AA63563707AC73992B18
SRR11508548,2020-12-31 00:02:50,2020-04-09 06:00:55,69394147,3539101497,0,51,1214,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11508/SRR11508548/SRR11508548.lite.1,SRX8080655,AS-354374,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448848,SAMN14557409,simple,9606,Homo sapiens,BL60_d5_shGL2-Rep3,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,07570777E517340CADA20B1168C2C8F1,41AC4DCFF0712765E3A7F41205C30E19
SRR11508533,2020-12-31 00:02:51,2020-04-09 06:22:46,65851778,3358440678,0,51,1155,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/11508/SRR11508533/SRR11508533.lite.1,SRX8080670,AS-354371,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448863,SAMN14557406,simple,9606,Homo sapiens,BL60_d5_shSHMT2-Rep1,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,F6663DC3C6BA5904F1EB3F067610ACD7,15A371C8073E375C10A33EAEA5E6CF33
SRR11508531,2020-12-31 00:02:51,2020-04-09 05:18:54,68501344,3493568544,0,51,1198,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/11508/SRR11508531/SRR11508531.lite.1,SRX8080672,AS-354373,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448865,SAMN14557408,simple,9606,Homo sapiens,BL60_d5_shSHMT2-Rep2,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,44FEC8CBBB6B8B8BA4E9A7DF811EDAB5,6F7065DB3FD20455B8D644E949455FE2
SRR11508547,2020-12-31 00:02:50,2020-04-09 05:55:10,62435146,3184192446,0,51,1081,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/11508/SRR11508547/SRR11508547.lite.1,SRX8080656,AS-354375,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255677,PRJNA623692,,623692,SRS6448849,SAMN14557410,simple,9606,Homo sapiens,BL60_d5_shSHMT2-Rep3,,,,,not collected,,no,,,,,DKTK/UNIVERSITY HOSPITAL FRANKFURT,SRA1063743,,public,97A219F67D17DBD990ED5B643F827A1C,FB022FFBFB1AB2C2F3D7494F9C46E90E
SRR12845366,2020-10-19 21:29:15,2020-10-19 21:27:39,3798068,1101756733,3798068,290,515,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12845/SRR12845366/SRR12845366.lite.1,SRX9312580,190613-4,RNA-Seq,Hybrid Selection,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP287701,PRJNA669906,,669906,SRS7537536,SAMN16480805,simple,9606,Homo sapiens,CS30,,,,,male,,no,,,,,CHONNAM NATIONAL UNIVERSITY MEDICAL SCHOOL AND CHONNAM NATIONAL UNIVERSITY HWASUN HOSPITAL,SRA1145280,,public,F7842190E4C0F972AC764C8B7938207F,54894C9C76D9DD7AE87A74013C57D1AB
SRR10960978,2020-01-24 12:09:12,2020-01-24 11:49:27,30943637,6250614674,30943637,202,2212,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/960/SRR10960978.sralite.1,SRX7626736,Ctrl 3,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP244588,PRJNA601326,3,601326,SRS6058363,SAMN13871412,simple,9606,Homo sapiens,Ctrl 3,,,,,male,,no,,,,,IRCCS SDN,SRA1031032,,public,483AD7991BC4814F9AFF5D57B1434747,D42DCF8422693CF3C6A3ACA135B56653
SRR10960977,2020-01-24 12:15:12,2020-01-24 12:10:10,42399098,8564617796,42399098,202,3031,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/960/SRR10960977.sralite.1,SRX7626737,Ctrl 4,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP244588,PRJNA601326,3,601326,SRS6058364,SAMN13871422,simple,9606,Homo sapiens,Ctrl 4,,,,,male,,no,,,,,IRCCS SDN,SRA1031032,,public,F59373D26D8176460F389694B6EDE21D,622F6DA490523C656FDC12820CEBCAE2
SRR10960976,2020-01-24 12:41:12,2020-01-24 12:27:26,47406876,14316876552,47406876,302,5732,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/960/SRR10960976.sralite.1,SRX7626738,Ctrl 5,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP244588,PRJNA601326,3,601326,SRS6058365,SAMN13871423,simple,9606,Homo sapiens,Ctrl 5,,,,,male,,no,,,,,IRCCS SDN,SRA1031032,,public,F4ACA47341F10223761464DCE60B9D05,D708511B8610B0A5C206C81EEE1415A2
SRR2733100,2015-10-22 00:00:00,2015-10-20 16:28:24,388812515,29549751140,0,76,10973,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/733/SRR2733100/SRR2733100.sralite.1,SRX1356478,ribosome profiling custom library,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP065022,PRJNA299254,,299254,SRS1122388,SAMN04195655,simple,9606,Homo sapiens,Cycloheximide treated Jurkat cells,,,,,male,,no,,,,,VIB,SRA306243,,public,28A86FAD6546872C4B51376A6C0F887A,52D5D007A441F2976C4BA79AABD691C6
SRR11580900,2020-04-21 12:39:34,2020-04-21 12:36:03,50983130,10298592260,50983130,202,3112,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/580/SRR11580900.sralite.1,SRX8148607,D11_Control_2a,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP257728,PRJNA626451,,626451,SRS6511244,SAMN14640874,simple,9606,Homo sapiens,D11_Control_2a,,,,,male,,no,,,,,UNIVERSITY OF MIAMI MILLER SCHOOL OF MEDICINE,SRA1067635,,public,67A7DFC05DA9FEAEA35D6B60A00D3E54,D52EB0EDC3DBFB8091F8A710C707F786
SRR11580899,2020-04-21 12:14:12,2020-04-21 12:11:49,27300110,5514622220,27300110,202,1664,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/580/SRR11580899.sralite.1,SRX8148608,D11_Control_2b,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP257728,PRJNA626451,,626451,SRS6511245,SAMN14640875,simple,9606,Homo sapiens,D11_Control_2b,,,,,male,,no,,,,,UNIVERSITY OF MIAMI MILLER SCHOOL OF MEDICINE,SRA1067635,,public,EABC15C4482B25A7591AF9845C0522C9,354F1F5B63B04561300C7C176F0E0335
SRR11580895,2020-04-21 12:47:28,2020-04-21 12:42:47,49681048,10035571696,49681048,202,3025,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR011/580/SRR11580895.sralite.1,SRX8148612,D3_Control_2a,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP257728,PRJNA626451,,626451,SRS6511249,SAMN14640858,simple,9606,Homo sapiens,D3_Control_2a,,,,,male,,no,,,,,UNIVERSITY OF MIAMI MILLER SCHOOL OF MEDICINE,SRA1067635,,public,295E3229FA11514D6B220BCE63EDFD08,0A6B6E6D24EC034E839D6D651466E0F7
SRR11580894,2020-04-21 12:09:13,2020-04-21 12:08:11,23147340,4675762680,23147340,202,1403,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/580/SRR11580894.sralite.1,SRX8148613,D3_Control_2b,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP257728,PRJNA626451,,626451,SRS6511250,SAMN14640859,simple,9606,Homo sapiens,D3_Control_2b,,,,,male,,no,,,,,UNIVERSITY OF MIAMI MILLER SCHOOL OF MEDICINE,SRA1067635,,public,95AEEC0FB88E93E280EA2E20820F9186,4B50235AD2CDA53A149F42A9C913B7FB
SRR11580909,2020-04-21 12:07:16,2020-04-21 12:04:33,29359207,5930559814,29359207,202,1791,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/580/SRR11580909.sralite.1,SRX8148598,D6_Control_2a,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP257728,PRJNA626451,,626451,SRS6511235,SAMN14640866,simple,9606,Homo sapiens,D6_Control_2a,,,,,male,,no,,,,,UNIVERSITY OF MIAMI MILLER SCHOOL OF MEDICINE,SRA1067635,,public,59C791FAC99C02A36DC0F128A980544C,3F9448A1D85FC23063EE3AED9EFA36CC
SRR11580908,2020-04-21 12:06:33,2020-04-21 12:03:08,21046313,4251355226,21046313,202,1277,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/580/SRR11580908.sralite.1,SRX8148599,D6_Control_2b,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP257728,PRJNA626451,,626451,SRS6511236,SAMN14640867,simple,9606,Homo sapiens,D6_Control_2b,,,,,male,,no,,,,,UNIVERSITY OF MIAMI MILLER SCHOOL OF MEDICINE,SRA1067635,,public,C0F300B5581EEC377443E6E1C0DA0AC9,1576020F46A742D7F250A7AED6D75C99
SRR10339177,2020-03-19 00:47:55,2019-10-24 07:03:08,43357386,3511948266,43357386,81,1541,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/339/SRR10339177.sralite.1,SRX7049243,lib_Drug treatment,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP226387,PRJNA578456,,578456,SRS5567143,SAMN13063715,simple,9606,Homo sapiens,Drug treatment,,,,,female,,no,,,,,XIAMEN UNIVERSITY,SRA984142,,public,B0A0917C4ED4856BE615C00C41AFE876,C2009775F174B2D7BF6614AF926A7FDF
SRR2040265,2015-10-21 20:33:22,2015-06-12 16:17:07,12662031,2532406200,12662031,200,1787,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/040/SRR2040265/SRR2040265.sralite.1,SRX1038640,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058719,PRJNA284950,2,284950,SRS945453,SAMN03734648,simple,9606,Homo sapiens,GSM1695850,,,,,,,no,,,,,GEO,SRA269955,,public,5AEEBEE9C4B913152FD13FD88C90FBE4,E08BEFEFD896646CFB09F996B60D6CAA
SRR2040266,2015-10-21 20:33:22,2015-06-12 16:34:11,60884164,12176832800,60884164,200,8205,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/040/SRR2040266/SRR2040266.sralite.1,SRX1038641,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058719,PRJNA284950,2,284950,SRS945451,SAMN03734649,simple,9606,Homo sapiens,GSM1695851,,,,,,,no,,,,,GEO,SRA269955,,public,54F4F7AFA83F5CEF4EF506DF77AE1FD3,970AB94D79251AB5A0C7BF8FC19A3CFA
