Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14453813,2021-05-06 01:47:26,2021-05-06 01:45:30,10104396,505219800,0,50,535,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14453/SRR14453813/SRR14453813.lite.1,SRX10804631,ARK1_sh2_3,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP318665,PRJNA727688,,727688,SRS8891271,SAMN19030110,simple,9606,Homo sapiens,ARK1_sh2_3,,,,,female,,no,,,,,"RAMBAM MEDICAL CENTER, HAIFA",SRA1229048,,public,ED2B997A8B0036BB0F35076E9B7B63D2,4B2D5ED01029D0B9C31B6C4B54FA9C97
SRR14453812,2021-05-06 01:47:26,2021-05-06 01:46:06,11213615,560680750,0,50,600,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14453/SRR14453812/SRR14453812.lite.1,SRX10804632,ARK2_scr_1,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP318665,PRJNA727688,,727688,SRS8891275,SAMN19030111,simple,9606,Homo sapiens,ARK2_scr_1,,,,,female,,no,,,,,"RAMBAM MEDICAL CENTER, HAIFA",SRA1229048,,public,841E63C1F4F1E8EDE6D006DDE676B1B7,9FDEA4AA935ADB19AA036D650ADED3C3
SRR14453809,2021-05-06 01:47:26,2021-05-06 01:45:23,7196156,359807800,0,50,383,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14453/SRR14453809/SRR14453809.lite.1,SRX10804635,ARK2_scr_2,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP318665,PRJNA727688,,727688,SRS8891276,SAMN19030112,simple,9606,Homo sapiens,ARK2_scr_2,,,,,female,,no,,,,,"RAMBAM MEDICAL CENTER, HAIFA",SRA1229048,,public,38E8D1FB014D1043F08600EB6D68F1D6,84131A51AF3E405441C0112205395745
SRR14453808,2021-05-06 01:47:26,2021-05-06 01:45:51,10256626,512831300,0,50,542,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14453/SRR14453808/SRR14453808.lite.1,SRX10804636,ARK2_scr_3,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP318665,PRJNA727688,,727688,SRS8891277,SAMN19030113,simple,9606,Homo sapiens,ARK2_scr_3,,,,,female,,no,,,,,"RAMBAM MEDICAL CENTER, HAIFA",SRA1229048,,public,CCE32FB0F7DCEB2E7732CAE9D5B971E1,E378B4B16D6124996F99B896A9F9D1C4
SRR14453807,2021-05-06 01:47:26,2021-05-06 01:45:34,8544605,427230250,0,50,455,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14453/SRR14453807/SRR14453807.lite.1,SRX10804637,ARK2_sh1_1,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP318665,PRJNA727688,,727688,SRS8891278,SAMN19030114,simple,9606,Homo sapiens,ARK2_sh1_1,,,,,female,,no,,,,,"RAMBAM MEDICAL CENTER, HAIFA",SRA1229048,,public,AAEC0AEC15B1E7F7651D883506471D70,03746A06DB5349444F166C8B1A777EE2
SRR14453824,2021-05-06 01:51:47,2021-05-06 01:45:21,6853393,342669650,0,50,364,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14453/SRR14453824/SRR14453824.lite.1,SRX10804620,ARK2_sh1_2,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP318665,PRJNA727688,,727688,SRS8891261,SAMN19030115,simple,9606,Homo sapiens,ARK2_sh1_2,,,,,female,,no,,,,,"RAMBAM MEDICAL CENTER, HAIFA",SRA1229048,,public,450FDE0F258AC8B1AD8E654BF0F740EC,F120B146DC61C12A0B9ABB68A8034881
SRR14453823,2021-05-06 01:47:26,2021-05-06 01:45:21,7037714,351885700,0,50,371,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14453/SRR14453823/SRR14453823.lite.1,SRX10804621,ARK2_sh1_3,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP318665,PRJNA727688,,727688,SRS8891263,SAMN19030116,simple,9606,Homo sapiens,ARK2_sh1_3,,,,,female,,no,,,,,"RAMBAM MEDICAL CENTER, HAIFA",SRA1229048,,public,FCACD6F5F9794308E3349758B9E9C675,06FFCF5556C6D830671474C27CF4C403
SRR14453822,2021-05-06 01:47:26,2021-05-06 01:45:43,9083587,454179350,0,50,488,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14453/SRR14453822/SRR14453822.lite.1,SRX10804622,ARK2_sh2_1,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP318665,PRJNA727688,,727688,SRS8891264,SAMN19030117,simple,9606,Homo sapiens,ARK2_sh2_1,,,,,female,,no,,,,,"RAMBAM MEDICAL CENTER, HAIFA",SRA1229048,,public,8E103F433CC05E3395327B96DD079381,691491A8ECEEAD905AD6323F211383E7
SRR14453821,2021-05-06 01:47:26,2021-05-06 01:45:10,7304961,365248050,0,50,390,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14453/SRR14453821/SRR14453821.lite.1,SRX10804623,ARK2_sh2_2,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP318665,PRJNA727688,,727688,SRS8891265,SAMN19030118,simple,9606,Homo sapiens,ARK2_sh2_2,,,,,female,,no,,,,,"RAMBAM MEDICAL CENTER, HAIFA",SRA1229048,,public,5CAFB201BABD370637F333BF77796153,9F82203001413E20432F38192B00A52B
SRR14453820,2021-05-06 01:47:26,2021-05-06 01:45:19,8601352,430067600,0,50,454,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14453/SRR14453820/SRR14453820.lite.1,SRX10804624,ARK2_sh2_3,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP318665,PRJNA727688,,727688,SRS8891262,SAMN19030119,simple,9606,Homo sapiens,ARK2_sh2_3,,,,,female,,no,,,,,"RAMBAM MEDICAL CENTER, HAIFA",SRA1229048,,public,2738458E41E517F89DFC4225818A7867,DE8F237EF90AD27B4F017B61A4911784
SRR6031577,2017-09-13 00:50:11,2017-09-13 00:47:07,22494394,1102225306,0,49,695,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/031/SRR6031577.sralite.1,SRX3181778,Atypical1_1,miRNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP117552,PRJNA407005,,407005,SRS2510451,SAMN07637438,simple,9606,Homo sapiens,Atypical1_1,,,,,not collected,,no,,,,,"BEIJING OBSTETRICS AND GYNECOLOGY HOSPITAL, CAPITAL MEDICAL UNIVERSITY",SRA607727,,public,470BC3D48284A799AE9175F02BE3183A,E11C30A98D766AD94CE3900397A8D8B3
SRR6031578,2017-09-13 00:51:11,2017-09-13 00:47:24,21634026,1060067274,0,49,650,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/031/SRR6031578.sralite.1,SRX3181777,Atypical2_1,miRNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP117552,PRJNA407005,,407005,SRS2510452,SAMN07637439,simple,9606,Homo sapiens,Atypical2_1,,,,,not collected,,no,,,,,"BEIJING OBSTETRICS AND GYNECOLOGY HOSPITAL, CAPITAL MEDICAL UNIVERSITY",SRA607727,,public,8C8A096E982DF3CB25C8261FFBEB1274,611F30392B9481F5C0F5051DAB85FAB2
SRR6031575,2017-09-13 00:48:10,2017-09-13 00:45:59,10738818,526202082,0,49,304,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/031/SRR6031575.sralite.1,SRX3181780,Atypical3_L4_1,miRNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP117552,PRJNA407005,,407005,SRS2510454,SAMN07637440,simple,9606,Homo sapiens,Atypical3_L4_1,,,,,not collected,,no,,,,,"BEIJING OBSTETRICS AND GYNECOLOGY HOSPITAL, CAPITAL MEDICAL UNIVERSITY",SRA607727,,public,32D0B65939BBBC731DCE67BB0E84F71B,F8A087261215076B0A2F864DEB5A4CE9
SRR6031576,2017-09-13 00:48:10,2017-09-13 00:45:51,10749518,526726382,0,49,304,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/031/SRR6031576.sralite.1,SRX3181779,Atypical3_L5_1,miRNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 4000,SRP117552,PRJNA407005,,407005,SRS2510453,SAMN07637441,simple,9606,Homo sapiens,Atypical3_L5_1,,,,,not collected,,no,,,,,"BEIJING OBSTETRICS AND GYNECOLOGY HOSPITAL, CAPITAL MEDICAL UNIVERSITY",SRA607727,,public,43359ACF27CC9945B2F3AD5C90CD636B,57A8710D4C8BD33B9BE8A819F47160A0
SRR5352252,2018-03-17 00:00:30,2017-03-17 10:59:31,35952337,7262372074,35952337,202,3677,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/352/SRR5352252.sralite.1,SRX2648624,7,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP102066,PRJNA379542,,379542,SRS2053827,SAMN06611158,simple,9606,Homo sapiens,BBC2,,,,,female,,no,,,,,THE CHINESE UNIVERSITY OF HONG KONG,SRA546620,,public,DE6118010329FB2BB25D46FBA4CA4ADB,F02172669BC9C1E14FECB3105C8F332E
SRR5352251,2018-03-17 00:00:30,2017-03-17 10:58:22,36559272,7384972944,36559272,202,3741,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/352/SRR5352251.sralite.1,SRX2648623,8,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP102066,PRJNA379542,,379542,SRS2053826,SAMN06611159,simple,9606,Homo sapiens,BBC3,,,,,female,,no,,,,,THE CHINESE UNIVERSITY OF HONG KONG,SRA546620,,public,0133B4295FB38C250F6D137B5BDEC840,91505B19256A312989730315CCCB37F9
SRR5352250,2018-03-17 00:00:30,2017-03-17 11:03:06,37029408,7479940416,37029408,202,3939,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/352/SRR5352250.sralite.1,SRX2648622,9,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP102066,PRJNA379542,,379542,SRS2053825,SAMN06611160,simple,9606,Homo sapiens,BBC42,,,,,female,,no,,,,,THE CHINESE UNIVERSITY OF HONG KONG,SRA546620,,public,66CAEE42004E5E37F1BAB22B2F43D260,4B201AF1F6D256F2CDAFDEF0F3A7C6D0
SRR5352258,2018-03-17 00:00:31,2017-03-17 11:23:21,34850915,7039884830,34850915,202,3710,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/352/SRR5352258.sralite.1,SRX2648630,1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP102066,PRJNA379542,,379542,SRS2053833,SAMN06611152,simple,9606,Homo sapiens,BBRIF1,,,,,female,,no,,,,,THE CHINESE UNIVERSITY OF HONG KONG,SRA546620,,public,196507AB820A1804813C878AA683F0B8,D5B7C64204A70842175FD669D6B44DB2
SRR5352257,2018-03-17 00:00:30,2017-03-17 11:06:44,33565477,6780226354,33565477,202,3555,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/352/SRR5352257.sralite.1,SRX2648629,2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP102066,PRJNA379542,,379542,SRS2053832,SAMN06611153,simple,9606,Homo sapiens,BBRIF144,,,,,female,,no,,,,,THE CHINESE UNIVERSITY OF HONG KONG,SRA546620,,public,E780DE7046BD12810B73EA3FF3AD6BD8,9012D8B13695513AC2E61D09A01E6F8D
SRR5352256,2018-03-17 00:00:30,2017-03-17 11:02:42,36294465,7331481930,36294465,202,3860,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/352/SRR5352256.sralite.1,SRX2648628,3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP102066,PRJNA379542,,379542,SRS2053831,SAMN06611154,simple,9606,Homo sapiens,BBRIF158,,,,,female,,no,,,,,THE CHINESE UNIVERSITY OF HONG KONG,SRA546620,,public,6E09B3C5B4D59729E8C2FCD3E64E226B,AB72196B1E3442A46C98ED75D921EEC0
SRR5352253,2018-03-17 00:00:30,2017-03-17 11:00:12,43194121,8725212442,43194121,202,4549,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/352/SRR5352253.sralite.1,SRX2648625,6,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP102066,PRJNA379542,,379542,SRS2053828,SAMN06611157,simple,9606,Homo sapiens,BBRM8,,,,,female,,no,,,,,THE CHINESE UNIVERSITY OF HONG KONG,SRA546620,,public,D502BF5F1FD947F72E6DF6C426742A73,E496028A384FD018E8B8C269BB090516
SRR16289120,2022-03-01 00:04:39,2021-10-11 11:52:09,25961927,7788578100,25961927,300,2492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16289/SRR16289120/SRR16289120.lite.1,SRX12568290,ectopic endometrium_10,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP340813,PRJNA769152,,769152,SRS10525419,SAMN22105223,simple,9606,Homo sapiens,BJL-Y,,,,,female,,no,,,,,GUANGZHOU UNIVERSITY OF CHINESE MEDICINE,SRA1308884,,public,93641F46FD0FC37ADA585FB39124C73B,2D85C791710A65CECC0540872ADAE519
SRR16289121,2022-03-01 00:04:39,2021-10-11 12:16:39,37882347,11364704100,37882347,300,3351,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16289/SRR16289121/SRR16289121.lite.1,SRX12568289,eutopic endometrium_10,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP340813,PRJNA769152,,769152,SRS10525418,SAMN22105222,simple,9606,Homo sapiens,BJL-Z,,,,,female,,no,,,,,GUANGZHOU UNIVERSITY OF CHINESE MEDICINE,SRA1308884,,public,4085A7CE97C1EDB41D20C28390D6A55E,7B994DC2B459111765236F5F94DEC1BC
SRR3216051,2017-03-07 00:00:36,2016-03-10 01:27:10,28660611,5789443422,28660611,202,3643,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/216/SRR3216051/SRR3216051.sralite.1,SRX1623432,12,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP071561,PRJNA314429,,314429,SRS1333303,SAMN04534915,simple,9606,Homo sapiens,C2,,,,,female,,no,,,,,THE CHINESE UNIVERSITY OF HONG KONG,SRA383602,,public,DAF2096794D6A57E04349EC9E8D39AE3,3324CC115CDE1784D7AF643C7F239F25
SRR3216052,2017-03-07 00:00:36,2016-03-10 01:55:58,31052312,6272567024,31052312,202,3964,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/216/SRR3216052/SRR3216052.sralite.1,SRX1623433,13,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP071561,PRJNA314429,,314429,SRS1333304,SAMN04534916,simple,9606,Homo sapiens,C3,,,,,female,,no,,,,,THE CHINESE UNIVERSITY OF HONG KONG,SRA383602,,public,7BF0CD020EF26BF8758CBF9829098673,D713DECDBF8C34C06A9B54DDD648952C
SRR3216053,2017-03-07 00:00:36,2016-03-10 01:30:29,31959075,6455733150,31959075,202,4066,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/216/SRR3216053/SRR3216053.sralite.1,SRX1623434,14,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP071561,PRJNA314429,,314429,SRS1333302,SAMN04534917,simple,9606,Homo sapiens,C42,,,,,female,,no,,,,,THE CHINESE UNIVERSITY OF HONG KONG,SRA383602,,public,9FC1A1C6C28CC3ADC4714F398661F08C,5FFFC1B45DB736A31093FEEB6EFE5BB3
SRR16289128,2022-03-01 00:04:39,2021-10-11 11:50:47,25089622,7526886600,25089622,300,2292,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16289/SRR16289128/SRR16289128.lite.1,SRX12568282,ectopic endometrium_6,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP340813,PRJNA769152,,769152,SRS10525411,SAMN22105215,simple,9606,Homo sapiens,CJL-Y,,,,,female,,no,,,,,GUANGZHOU UNIVERSITY OF CHINESE MEDICINE,SRA1308884,,public,6828AA9760628E956A5AF996DC7A3B84,16CAE8E96C7A45D04CCA1B44F3F3389F
SRR16289129,2022-03-01 00:04:39,2021-10-11 12:41:59,40473818,12142145400,40473818,300,3820,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16289/SRR16289129/SRR16289129.lite.1,SRX12568281,eutopic endometrium_6,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP340813,PRJNA769152,,769152,SRS10525410,SAMN22105214,simple,9606,Homo sapiens,CJL-Z,,,,,female,,no,,,,,GUANGZHOU UNIVERSITY OF CHINESE MEDICINE,SRA1308884,,public,ADF985BD7C9274654B0E35B1417AC3BD,B26BDBD6639FD9702AFFEFF56B460C29
SRR8631990,2020-03-24 01:55:29,2019-02-26 04:50:14,22435658,6775568716,22435658,302,3154,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/631/SRR8631990.sralite.1,SRX5430788,CON-1-lncRNA,ncRNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,SRP186852,PRJNA523993,,523993,SRS4410781,SAMN10994744,simple,9606,Homo sapiens,CON-1-lncRNA,,,,,female,,no,,,,,ENDOMETRIUM,SRA852289,,public,F9467681C0236F0F41A7F86DE30BA7E9,47A60B7D86BAE9F51C65D57AFF7E710A
