Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR22560013,2022-12-13 00:08:04,2022-12-07 13:11:08,18263153,5478945900,18263153,300,2132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22560/SRR22560013/SRR22560013.lite.1,SRX18523408,AA011,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991272,SAMN31833281,simple,9606,Homo sapiens,AA011,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,DE3AFB93E2F26D70AE86ED9E7663B16D,BD838F27254D795544315FC1F9E6E263
SRR22560012,2022-12-13 00:08:04,2022-12-07 13:04:33,17970214,5391064200,17970214,300,2079,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22560/SRR22560012/SRR22560012.lite.1,SRX18523409,AA012,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991273,SAMN31833282,simple,9606,Homo sapiens,AA012,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,07C0455E806C467600ECE871F1E1BD6D,980AF1373471CD6010ED5FCB5130FE2F
SRR22560011,2022-12-13 00:08:04,2022-12-07 07:12:27,34127798,5119169700,0,150,1723,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22560/SRR22560011/SRR22560011.lite.1,SRX18523410,AB001,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991274,SAMN31833283,simple,9606,Homo sapiens,AB001,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,62660A341EAD6CE26C8784D3C86D3823,DFDBBD934A86A00D8D0F9090EA0D4F73
SRR22560010,2022-12-13 00:08:04,2022-12-07 13:04:36,19602321,5880696300,19602321,300,2310,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22560/SRR22560010/SRR22560010.lite.1,SRX18523411,AB002,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991275,SAMN31833284,simple,9606,Homo sapiens,AB002,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,08092646587EB0E583A295FDB03E5B24,0115986579177C266C5DE0C55C55542F
SRR22560009,2022-12-13 00:08:04,2022-12-07 07:26:57,73714560,11057184000,0,150,3761,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22560/SRR22560009/SRR22560009.lite.1,SRX18523412,AB003,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991276,SAMN31833285,simple,9606,Homo sapiens,AB003,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,ADD2B6DD725DEBC1538BAF6729141D64,620698227325510EFB63694DDC676A93
SRR22560008,2022-12-13 00:08:04,2022-12-07 07:06:40,27437068,4115560200,0,150,1403,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22560/SRR22560008/SRR22560008.lite.1,SRX18523413,AB004,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991277,SAMN31833286,simple,9606,Homo sapiens,AB004,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,89118E19D7D8FE10E6E5221C5ACFB058,11AD07AA7AC48E275A09D391FDF59077
SRR22560007,2022-12-13 00:08:04,2022-12-07 07:12:43,41144134,6171620100,0,150,1927,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22560/SRR22560007/SRR22560007.lite.1,SRX18523414,AB009,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991278,SAMN31833287,simple,9606,Homo sapiens,AB009,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,18D4BAEEC50994D45C5737157153F2B0,9542C5FF4C78C775439DD99331C87353
SRR22560006,2022-12-13 00:08:04,2022-12-07 13:12:31,19200905,5760271500,19200905,300,2260,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22560/SRR22560006/SRR22560006.lite.1,SRX18523415,AB010,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991279,SAMN31833288,simple,9606,Homo sapiens,AB010,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,817268420353FC0DEF4D352AC5C9E93C,C8CBF9E16862973576C4D3CB70CBBCBD
SRR22560005,2022-12-13 00:08:04,2022-12-07 13:12:26,18998223,5699466900,18998223,300,2229,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22560/SRR22560005/SRR22560005.lite.1,SRX18523416,AB011,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991280,SAMN31833289,simple,9606,Homo sapiens,AB011,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,C7D5E9A3BC98BF790564728A1BE05396,FE4D515E9300D15B942F9C0963F97212
SRR22560004,2022-12-13 00:08:04,2022-12-07 13:32:44,19721139,5916341700,19721139,300,2304,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR022/22560/SRR22560004/SRR22560004.lite.1,SRX18523417,AB012,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991281,SAMN31833290,simple,9606,Homo sapiens,AB012,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,8675E17A135EF070A55FBBDF66C8D108,05A3A119179D6032C128EDF0E27F1A15
SRR22560002,2022-12-13 00:08:04,2022-12-07 07:19:29,115343944,17301591600,0,150,5736,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22560/SRR22560002/SRR22560002.lite.1,SRX18523419,AC003,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991283,SAMN31833291,simple,9606,Homo sapiens,AC003,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,7F1B5E36F1CE549522D932ACA8CCAF85,CC3394070A9DD6048BB5F8F9290B9447
SRR22560001,2022-12-13 00:08:04,2022-12-07 07:26:33,81979792,12296968800,0,150,4127,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22560/SRR22560001/SRR22560001.lite.1,SRX18523420,AC004,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991284,SAMN31833292,simple,9606,Homo sapiens,AC004,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,CAEA4EBF6D132055973AF6C10441C5ED,12E159AD0282BAD58DD7504C83BD9368
SRR22560000,2022-12-13 00:08:04,2022-12-07 07:51:59,113688716,17053307400,0,150,5809,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22560/SRR22560000/SRR22560000.lite.1,SRX18523421,AC007,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991285,SAMN31833293,simple,9606,Homo sapiens,AC007,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,6C817569D23AEA32E437F9938AD1C41C,487F2B5C5A05DCA03313F7F5A0186B0F
SRR22559999,2022-12-13 00:08:04,2022-12-07 07:45:04,131106066,19665909900,0,150,6691,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22559/SRR22559999/SRR22559999.lite.1,SRX18523422,AC008,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991286,SAMN31833294,simple,9606,Homo sapiens,AC008,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,71A4A61FD1139FF8754F87C9940FCE43,591591842790850895567A6B728FA9FD
SRR22559998,2022-12-13 00:08:04,2022-12-07 08:00:21,157164454,23574668100,0,150,8121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22559/SRR22559998/SRR22559998.lite.1,SRX18523423,AC009,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991287,SAMN31833295,simple,9606,Homo sapiens,AC009,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,3984CB2CB63ECFC2BDD948FCF7B53963,26675860EE7C08C7F113F912709F6284
SRR22559997,2022-12-13 00:08:04,2022-12-07 08:25:27,153729630,23059444500,0,150,8085,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22559/SRR22559997/SRR22559997.lite.1,SRX18523424,AC010,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991288,SAMN31833296,simple,9606,Homo sapiens,AC010,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,316D8F03567595E5B75992964A6CC011,5FEDF87B00F9B7B3EED7E1D95471215F
SRR22559996,2022-12-13 00:08:04,2022-12-07 07:43:53,118452008,17767801200,0,150,5941,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22559/SRR22559996/SRR22559996.lite.1,SRX18523425,AC011,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991289,SAMN31833297,simple,9606,Homo sapiens,AC011,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,008DC54D348D65EE91DE0EA40B97956A,5F8959971A922C3BC4A93F7AFB57FFAA
SRR22559995,2022-12-13 00:08:04,2022-12-07 07:58:04,112935830,16940374500,0,150,5685,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR022/22559/SRR22559995/SRR22559995.lite.1,SRX18523426,AC012,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP401758,PRJNA887246,,887246,SRS15991290,SAMN31833298,simple,9606,Homo sapiens,AC012,,,,,not provided,,no,,,,,UNIVERSITY OF PALERMO,SRA1554952,,public,F16B695862FF1507551341E1680ABA4F,710D2D0FE3E1ED3DFDE1B1103854B455
SRR8799740,2020-04-25 00:00:32,2019-03-28 14:27:24,52895957,5395387614,52895957,102,1805,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/799/SRR8799740.sralite.1,SRX5588553,DMSO1-1,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP189770,PRJNA529346,,529346,SRS4549776,SAMN11265006,simple,9606,Homo sapiens,BCPAP,,,,,not determined,,no,,,,,"FIRST AFFILIATED HOSPITAL, SCHOOL OF MEDICINE, ZHEJIANG UNIVERSITY",SRA867136,,public,3EF0480148C12CD803045FD6F73B812A,0B4CA4FEB826D0D2771AB47CC131A37A
SRR8799741,2020-04-25 00:00:32,2019-03-28 14:24:45,48889257,4986704214,48889257,102,1667,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/799/SRR8799741.sralite.1,SRX5588552,DMSO2-1,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP189770,PRJNA529346,,529346,SRS4549776,SAMN11265006,simple,9606,Homo sapiens,BCPAP,,,,,not determined,,no,,,,,"FIRST AFFILIATED HOSPITAL, SCHOOL OF MEDICINE, ZHEJIANG UNIVERSITY",SRA867136,,public,B6795317D65A308FF92AC1B214CA0746,C0B9262399E13DDDE5E1E20611F35DE7
SRR8799742,2020-04-25 00:00:32,2019-03-28 14:24:33,45350102,4625710404,45350102,102,1567,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/799/SRR8799742/SRR8799742.sralite.1,SRX5588551,Vemurafenib1-1,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP189770,PRJNA529346,,529346,SRS4549776,SAMN11265006,simple,9606,Homo sapiens,BCPAP,,,,,not determined,,no,,,,,"FIRST AFFILIATED HOSPITAL, SCHOOL OF MEDICINE, ZHEJIANG UNIVERSITY",SRA867136,,public,A263EF782A95AB356131528884790C4C,6CE3C89AAE64376B507420B69740270A
SRR8799743,2020-04-25 00:00:32,2019-03-28 14:24:24,44175114,4505861628,44175114,102,1522,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/799/SRR8799743.sralite.1,SRX5588550,Vemurafenib2-1,RNA-Seq,PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP189770,PRJNA529346,,529346,SRS4549776,SAMN11265006,simple,9606,Homo sapiens,BCPAP,,,,,not determined,,no,,,,,"FIRST AFFILIATED HOSPITAL, SCHOOL OF MEDICINE, ZHEJIANG UNIVERSITY",SRA867136,,public,FAD5BFD25A713C45E7CB5304D20755E2,C515C809D5C64A207B47805DA269E19E
SRR16952354,2021-12-20 20:56:27,2021-11-15 17:55:01,30793953,9299773806,30793953,302,2741,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16952/SRR16952354/SRR16952354.lite.1,SRX13144112,456905dfb75c4c3b3b4494a66c4cdb66,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP346232,PRJNA780251,,780251,SRS11076878,SAMN23133656,simple,9606,Homo sapiens,CAL-62_shKDM1A_1_1,,,,,female,,no,,,,,TIANJIN MEDICAL UNIVERSITY CANCER INSTITUTE AND HOSPITAL,SRA1329398,,public,B15B94BD7F04AB87E67B628FD4E549A9,CDC71A9E78792BF8805C7E6032572F59
SRR16952353,2021-12-20 20:56:27,2021-11-15 17:56:55,27946278,8439775956,27946278,302,2504,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16952/SRR16952353/SRR16952353.lite.1,SRX13144113,6c63c6c67eb7bec5290f7b2ba4ca1060,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP346232,PRJNA780251,,780251,SRS11076879,SAMN23133657,simple,9606,Homo sapiens,CAL-62_shKDM1A_1_2,,,,,female,,no,,,,,TIANJIN MEDICAL UNIVERSITY CANCER INSTITUTE AND HOSPITAL,SRA1329398,,public,113BF0DE15CF7BCEFE5FEDF8602690D7,5ED51491C6F968340CD3A1BE657A3383
SRR16952357,2021-12-20 20:56:27,2021-11-15 17:51:32,26126373,7890164646,26126373,302,2315,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR016/16952/SRR16952357/SRR16952357.lite.1,SRX13144109,b6ac29e0a44f95c59fbd2d49936bdba5,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP346232,PRJNA780251,,780251,SRS11076875,SAMN23133658,simple,9606,Homo sapiens,CAL-62_shKDM1A_1_3,,,,,female,,no,,,,,TIANJIN MEDICAL UNIVERSITY CANCER INSTITUTE AND HOSPITAL,SRA1329398,,public,A9CF8CA44304F301D5201030E1915D2E,F8722F75A6B629D7DCF8C00D94B58BF2
SRR16952358,2021-12-20 20:56:27,2021-11-15 17:57:39,33620818,10153487036,33620818,302,2982,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16952/SRR16952358/SRR16952358.lite.1,SRX13144108,19a90ff705c0cf551da2a99b8715fba4,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP346232,PRJNA780251,,780251,SRS11076874,SAMN23133653,simple,9606,Homo sapiens,CAL-62_shNC_1,,,,,female,,no,,,,,TIANJIN MEDICAL UNIVERSITY CANCER INSTITUTE AND HOSPITAL,SRA1329398,,public,D63B060C9BB216BEB902E7862AA5163D,925BE3D525C71F337270B164D8041891
SRR16952356,2021-12-20 20:56:27,2021-11-15 17:57:01,30329668,9159559736,30329668,302,2721,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR016/16952/SRR16952356/SRR16952356.lite.1,SRX13144110,6c58df2fe8d4e8bf86aa17eb1cd6e0ff,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP346232,PRJNA780251,,780251,SRS11076876,SAMN23133654,simple,9606,Homo sapiens,CAL-62_shNC_2,,,,,female,,no,,,,,TIANJIN MEDICAL UNIVERSITY CANCER INSTITUTE AND HOSPITAL,SRA1329398,,public,A3DA92C8DFB9C3BD2856D7B4C1B95C49,572DFEA4A81AFA7D6F5967EFEF10CF8B
SRR16952355,2021-12-20 20:56:27,2021-11-15 17:53:40,28509230,8609787460,28509230,302,2538,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR016/16952/SRR16952355/SRR16952355.lite.1,SRX13144111,95e4e77b0694e578a20bfe2d91f32a67,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP346232,PRJNA780251,,780251,SRS11076877,SAMN23133655,simple,9606,Homo sapiens,CAL-62_shNC_3,,,,,female,,no,,,,,TIANJIN MEDICAL UNIVERSITY CANCER INSTITUTE AND HOSPITAL,SRA1329398,,public,3B5B7F61604AA725DBAC8BB44C9B9D77,A231B97851440E28733E2063A360528B
SRR1646736,2015-02-18 16:32:07,2014-11-14 13:34:57,59265268,3022528668,0,51,1835,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/646/SRR1646736/SRR1646736.sralite.1,SRX756788,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP049648,PRJNA266733,2,266733,SRS742007,SAMN03174042,simple,9606,Homo sapiens,GSM1541782,,,,,,,no,,,,,GEO,SRA200665,,public,BB5907D99CDDADC82D6BD88E2086111E,C257DBE7E086560850FF595A19FC3AC8
