Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR4175313,2016-10-20 15:45:09,2016-09-06 11:49:19,2390046,234224508,2390046,98,87,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175313.sralite.1,SRX2140556,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672479,SAMN05730919,simple,9606,Homo sapiens,GSM2292512,,,,,,,no,,,,,GEO,SRA462988,,public,D32E288D56E9C9E9297EAD92893FAFF7,4CEFF0CE8AAEA21338964B822CB02A4A
SRR4175314,2016-10-20 15:45:09,2016-09-06 11:54:19,18111907,1901750235,18111907,105,733,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175314.sralite.1,SRX2140557,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672480,SAMN05730933,simple,9606,Homo sapiens,GSM2292513,,,,,,,no,,,,,GEO,SRA462988,,public,82FD4EECA167D1848C5D3E526097D139,75481C3A8B40B51170AC3B91B209871D
SRR4175315,2016-10-20 15:45:09,2016-09-06 11:53:27,10430113,1022151074,10430113,98,392,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175315.sralite.1,SRX2140558,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672481,SAMN05730932,simple,9606,Homo sapiens,GSM2292514,,,,,,,no,,,,,GEO,SRA462988,,public,6AF411D2C999C0765C793373ECED65C1,CD2A9E4FD46AE3F419B90BAC3DDBA1E7
SRR4175316,2016-10-20 15:45:09,2016-09-06 11:49:27,3213283,314901734,3213283,98,122,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175316.sralite.1,SRX2140558,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672481,SAMN05730932,simple,9606,Homo sapiens,GSM2292514,,,,,,,no,,,,,GEO,SRA462988,,public,018E7AE102B87E7FFCA48F929B835E0C,E5808A21F351308A32A848587876B289
SRR4175317,2016-10-20 15:45:09,2016-09-06 11:55:45,17956341,1885415805,17956341,105,735,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175317.sralite.1,SRX2140559,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672482,SAMN05730931,simple,9606,Homo sapiens,GSM2292515,,,,,,,no,,,,,GEO,SRA462988,,public,5F93CBA5612895DC21C3BF43C5B2FEA8,97582C377B332705422E6B0B71F44525
SRR4175318,2016-10-20 15:45:09,2016-09-06 11:51:37,7713357,755908986,7713357,98,281,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175318.sralite.1,SRX2140560,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672483,SAMN05730930,simple,9606,Homo sapiens,GSM2292516,,,,,,,no,,,,,GEO,SRA462988,,public,03E2B24A7B916BA2EEBFFC84879ED5AE,666384E36913A28C61BC2431A15AD823
SRR4175319,2016-10-20 15:45:09,2016-09-06 11:49:53,2916462,285813276,2916462,98,108,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175319.sralite.1,SRX2140560,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672483,SAMN05730930,simple,9606,Homo sapiens,GSM2292516,,,,,,,no,,,,,GEO,SRA462988,,public,52195B9A0DBF86D863FD665EA2478513,E7E35CECD972DD8417EA6CAC6CF96A92
SRR4175320,2016-10-20 15:45:09,2016-09-06 11:54:00,10861702,1140478710,10861702,105,447,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175320.sralite.1,SRX2140561,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672484,SAMN05730929,simple,9606,Homo sapiens,GSM2292517,,,,,,,no,,,,,GEO,SRA462988,,public,429A8207F3A2D40827A502343DE5C23B,3D86D3593A5D5F3B10E8701BD9DD2655
SRR4175321,2016-10-20 15:45:09,2016-09-06 11:51:37,8596302,842437596,8596302,98,315,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175321.sralite.1,SRX2140562,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672485,SAMN05730928,simple,9606,Homo sapiens,GSM2292518,,,,,,,no,,,,,GEO,SRA462988,,public,043165CC6AD4B53D0D62E8F5D9802AEA,EAF8CAE459B88AC8FF3FB588D1703B4F
SRR4175322,2016-10-20 15:45:09,2016-09-06 11:49:34,3001963,294192374,3001963,98,111,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175322.sralite.1,SRX2140562,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672485,SAMN05730928,simple,9606,Homo sapiens,GSM2292518,,,,,,,no,,,,,GEO,SRA462988,,public,B9D82364E10E9F55AEABFEDDF388B979,51D8F7ABAFC09325B45A0392F536DB34
SRR4175323,2016-10-20 15:45:09,2016-09-06 11:51:44,8330843,874738515,8330843,105,340,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175323.sralite.1,SRX2140563,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672486,SAMN05730927,simple,9606,Homo sapiens,GSM2292519,,,,,,,no,,,,,GEO,SRA462988,,public,09E4619F886AE68171E5DA3361ECCF4A,BDD49DC8EDCC469B712115DF0341BF20
SRR4175324,2016-10-20 15:45:09,2016-09-06 11:48:28,331,32438,331,98,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175324.sralite.1,SRX2140564,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672487,SAMN05730926,simple,9606,Homo sapiens,GSM2292520,,,,,,,no,,,,,GEO,SRA462988,,public,1A32EA20FAE7042497ABD4FD1736DC84,3064608F140CA7815E4F9FB3CDF09111
SRR4175325,2016-10-20 15:45:09,2016-09-06 11:48:28,509,49882,509,98,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175325.sralite.1,SRX2140564,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672487,SAMN05730926,simple,9606,Homo sapiens,GSM2292520,,,,,,,no,,,,,GEO,SRA462988,,public,8A26A8B670B1B8409E6A1B95C51AFFB0,233FB1C44AF03DF6CE4FC99ACFA96FEB
SRR4175326,2016-10-20 15:45:09,2016-09-06 11:52:47,10787392,1132676160,10787392,105,446,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175326.sralite.1,SRX2140565,,RIP-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP086700,PRJNA341995,2,341995,SRS1672488,SAMN05730925,simple,9606,Homo sapiens,GSM2292521,,,,,,,no,,,,,GEO,SRA462988,,public,25E244080519FDA285F398B1CBA82F4A,777339AA6A19568E934C51C6A54241E1
SRR4175383,2016-10-20 15:45:09,2016-09-06 11:49:53,1132234,40760424,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175383.sralite.1,SRX2140604,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP086705,PRJNA341998,2,341998,SRS1672527,SAMN05730997,simple,9606,Homo sapiens,GSM2298805,,,,,,,no,,,,,GEO,SRA462993,,public,AAE6D7624E748F3E3190645B56A6DE0F,D2C3C64ED8A8E6DED1B59526B384E8FC
SRR4175384,2016-10-20 15:45:09,2016-09-06 11:49:50,1029699,37069164,0,36,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175384.sralite.1,SRX2140605,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP086705,PRJNA341998,2,341998,SRS1672528,SAMN05731009,simple,9606,Homo sapiens,GSM2298806,,,,,,,no,,,,,GEO,SRA462993,,public,255AF35B28F3FAE6A98E81638F07A4B8,9768388C732950D2EE08EAB81478C092
SRR4175385,2016-10-20 15:45:09,2016-09-06 11:50:45,1194571,43004556,0,36,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175385.sralite.1,SRX2140606,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP086705,PRJNA341998,2,341998,SRS1672529,SAMN05731008,simple,9606,Homo sapiens,GSM2298807,,,,,,,no,,,,,GEO,SRA462993,,public,D3E504558CCAC808C43BA5509C82A9A3,43AC60B81E9E1B0B846A9A52C07829F6
SRR4175386,2016-10-20 15:45:09,2016-09-06 11:49:56,1510692,54384912,0,36,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175386.sralite.1,SRX2140607,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP086705,PRJNA341998,2,341998,SRS1672530,SAMN05731007,simple,9606,Homo sapiens,GSM2298808,,,,,,,no,,,,,GEO,SRA462993,,public,1CB793E760A6025D9D9DE49DD2B87C0A,1EDC990FA7BF052F149C351A03BF9455
SRR4175387,2016-10-20 15:45:09,2016-09-06 11:49:51,1177414,42386904,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175387.sralite.1,SRX2140608,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP086705,PRJNA341998,2,341998,SRS1672531,SAMN05731004,simple,9606,Homo sapiens,GSM2298809,,,,,,,no,,,,,GEO,SRA462993,,public,1FD3956AE0D85F5B06243DD825A35BA2,F80DA28FB03FEE88BC30A22365F15500
SRR4175388,2016-10-20 15:45:09,2016-09-06 11:49:51,1115399,40154364,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/175/SRR4175388.sralite.1,SRX2140609,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP086705,PRJNA341998,2,341998,SRS1672532,SAMN05731003,simple,9606,Homo sapiens,GSM2298810,,,,,,,no,,,,,GEO,SRA462993,,public,AF11B3C591C54E326A4A8C956B200935,72266FDDBD96F25C8897A7F3634282A3
SRR5605734,2017-10-30 19:15:14,2017-05-25 15:19:19,62030854,18733317908,62030854,302,7381,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/605/SRR5605734.sralite.1,SRX2858271,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP108059,PRJNA388097,2,388097,SRS2228960,SAMN07168894,simple,9606,Homo sapiens,GSM2641038,,,,,,,no,,,,,GEO,SRA566566,,public,C9A3FE299A9FF6913FE0DD1EB605E82B,538AD610E96EFD9C71A3539618591E6F
SRR5605735,2017-10-30 19:15:14,2017-05-25 15:10:26,61123502,18459297604,61123502,302,7158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/605/SRR5605735.sralite.1,SRX2858272,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP108059,PRJNA388097,2,388097,SRS2228961,SAMN07168893,simple,9606,Homo sapiens,GSM2641039,,,,,,,no,,,,,GEO,SRA566566,,public,B977D8F63C1EF6E51455EC13A4408D1E,183C2DAEE97604212262EC1743D7DBFC
SRR5605736,2017-10-30 19:15:14,2017-05-25 15:04:17,53582076,16181786952,53582076,302,6302,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/605/SRR5605736.sralite.1,SRX2858273,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP108059,PRJNA388097,2,388097,SRS2228962,SAMN07168892,simple,9606,Homo sapiens,GSM2641040,,,,,,,no,,,,,GEO,SRA566566,,public,B2BDF045A4FC94885E6C6F145A6011E6,A2A4F079266DD0ECF54FB05BB3099120
SRR7905543,2019-10-16 17:21:07,2018-09-26 15:03:44,3886603,233196180,3886603,60,83,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/905/SRR7905543.sralite.1,SRX4741756,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP162680,PRJNA493256,3,493256,SRS3823069,SAMN10133569,simple,9606,Homo sapiens,GSM3402486,,,,,,,no,,,,,GEO,SRA784302,,public,5E64045FA66F40F05D66D3659CBB6353,0518FFCA5C9400B545DC98C35CE908A2
SRR7905544,2019-10-16 17:21:07,2018-09-26 15:03:37,3876625,232597500,3876625,60,83,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/905/SRR7905544.sralite.1,SRX4741756,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP162680,PRJNA493256,3,493256,SRS3823069,SAMN10133569,simple,9606,Homo sapiens,GSM3402486,,,,,,,no,,,,,GEO,SRA784302,,public,7114D1D416800E5A642A49E8C53C6FA3,1F2DAAD11FD9B70963BB59F28E0F79FB
SRR7905545,2019-10-16 17:21:07,2018-09-26 15:03:39,3983574,239014440,3983574,60,87,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/905/SRR7905545.sralite.1,SRX4741756,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP162680,PRJNA493256,3,493256,SRS3823069,SAMN10133569,simple,9606,Homo sapiens,GSM3402486,,,,,,,no,,,,,GEO,SRA784302,,public,846BD4903D971937033375C6787B1F18,1E2CC62CF4CD368D1ED111E5ECD729A6
SRR7905546,2019-10-16 17:21:07,2018-09-26 15:03:55,3922937,235376220,3922937,60,85,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/905/SRR7905546.sralite.1,SRX4741756,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP162680,PRJNA493256,3,493256,SRS3823069,SAMN10133569,simple,9606,Homo sapiens,GSM3402486,,,,,,,no,,,,,GEO,SRA784302,,public,5ED16A33BE1DC024EC2BA421A4EA2E21,3304B33693A6AB4A6E39206BF3FFF92F
SRR7905547,2019-10-16 17:21:07,2018-09-26 15:03:54,4243931,254635860,4243931,60,91,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/905/SRR7905547.sralite.1,SRX4741757,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP162680,PRJNA493256,3,493256,SRS3823071,SAMN10133568,simple,9606,Homo sapiens,GSM3402487,,,,,,,no,,,,,GEO,SRA784302,,public,E1C6A9FD78F88015A67209FD2D32A3C4,7E16E2E963F7810822E6114FBAADFDEB
SRR7905548,2019-10-16 17:21:07,2018-09-26 15:03:53,4250128,255007680,4250128,60,91,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/905/SRR7905548.sralite.1,SRX4741757,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP162680,PRJNA493256,3,493256,SRS3823071,SAMN10133568,simple,9606,Homo sapiens,GSM3402487,,,,,,,no,,,,,GEO,SRA784302,,public,9E5D6892D6759F141606011E0E5238A4,40D07B5E6D5C99E2079381AFE8DEAC04
SRR7905549,2019-10-16 17:21:07,2018-09-26 15:03:31,4393302,263598120,4393302,60,95,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/905/SRR7905549.sralite.1,SRX4741757,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP162680,PRJNA493256,3,493256,SRS3823071,SAMN10133568,simple,9606,Homo sapiens,GSM3402487,,,,,,,no,,,,,GEO,SRA784302,,public,3C92CAC4C001F67409CE2FE4294A58DD,7C8501F2A2AB2E8182BD736F89E855FC
SRR7905550,2019-10-16 17:21:07,2018-09-26 15:03:52,4352567,261154020,4352567,60,95,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/905/SRR7905550.sralite.1,SRX4741757,,ncRNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP162680,PRJNA493256,3,493256,SRS3823071,SAMN10133568,simple,9606,Homo sapiens,GSM3402487,,,,,,,no,,,,,GEO,SRA784302,,public,A36E9704A91B6142271CC31A0DEDF19F,951B6A230FE833F1EEE4F3D04737409A
