Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR6686036,2021-10-06 22:03:50,2021-11-17 10:39:05,4879955,414637704,0,84,171,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR006/6686/ERR6686036/ERR6686036.lite.1,ERX6310913,AC16_CON2_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603905,SAMEA9925556,simple,9606,Homo sapiens,SAMEA9925556,,,,,,,no,,,,,Xenovea,ERA6140296,,public,904E623BC9C4AE64B19B74CB5E9BF960,04ED304D4B8661F1F17DA851B329F725
ERR6686037,2021-10-06 22:03:50,2021-11-17 10:39:48,4787797,407008013,0,85,168,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR006/6686/ERR6686037/ERR6686037.lite.1,ERX6310913,AC16_CON2_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603905,SAMEA9925556,simple,9606,Homo sapiens,SAMEA9925556,,,,,,,no,,,,,Xenovea,ERA6140296,,public,9D4435EDB82787BD7A487A03D277913A,492444FFE3E3B69CB2D36C7BD03DF97D
SRR1044415,2015-07-22 17:05:22,2015-12-23 05:47:56,3548528,180974928,0,51,131,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1044/SRR1044415/SRR1044415.2,SRX388206,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP033566,PRJNA230811,2,230811,SRS512093,SAMN02437833,simple,9606,Homo sapiens,GSM1281707,,,,,,,no,,,,,GEO,SRA115414,,public,54AEFEFCC30B25E11F631F46AE95759F,1FBE224358765CF94F21C1B0269A22DC
SRR1044416,2015-07-22 17:05:22,2015-12-23 05:17:15,5826954,297174654,0,51,212,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1044/SRR1044416/SRR1044416.2,SRX388207,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP033566,PRJNA230811,2,230811,SRS512094,SAMN02437838,simple,9606,Homo sapiens,GSM1281708,,,,,,,no,,,,,GEO,SRA115414,,public,A667CB3BF4874100270CC0F68A138EB7,89233D66036BB4CA17137D58D7585CAC
SRR1044417,2014-07-02 16:11:03,2013-12-06 13:28:20,7484914,381730614,0,51,263,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/044/SRR1044417/SRR1044417.sralite.1,SRX388208,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033566,PRJNA230811,2,230811,SRS512095,SAMN02437822,simple,9606,Homo sapiens,GSM1281709,,,,,,,no,,,,,GEO,SRA115414,,public,17CEBBAFC1437A0A681149DAFDC7AA5A,CCAB6F74CC3588E56FE8A74F3CA2C343
SRR1044418,2014-07-02 16:11:03,2013-12-06 13:28:20,8581965,437680215,0,51,303,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/044/SRR1044418/SRR1044418.sralite.1,SRX388209,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033566,PRJNA230811,2,230811,SRS512096,SAMN02437831,simple,9606,Homo sapiens,GSM1281710,,,,,,,no,,,,,GEO,SRA115414,,public,C9898441D84D903784FEE87458BEED63,3A965877E22BBCB661473EB774D92576
SRR1044419,2014-07-02 16:11:03,2013-12-06 13:29:06,15468461,788891511,0,51,547,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/044/SRR1044419/SRR1044419.sralite.1,SRX388210,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033566,PRJNA230811,2,230811,SRS512098,SAMN02437840,simple,9606,Homo sapiens,GSM1281711,,,,,,,no,,,,,GEO,SRA115414,,public,F6E48F1F312E6C272680C23FD2C29D8B,B807715707830C2537ED6E2C309029C0
ERR6686038,2021-10-06 22:03:50,2021-11-17 10:41:14,4822057,409673417,0,84,170,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR006/6686/ERR6686038/ERR6686038.lite.1,ERX6310913,AC16_CON2_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603905,SAMEA9925556,simple,9606,Homo sapiens,SAMEA9925556,,,,,,,no,,,,,Xenovea,ERA6140296,,public,34331F48F359D59A84D1CA029B32B336,6D62AD947EDF7618CE81B1C6226B7AB7
ERR6686039,2021-10-06 22:03:50,2021-10-16 11:46:51,4023751,344876974,0,85,144,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6686/ERR6686039/ERR6686039.lite.1,ERX6310914,AC16_CON3_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603906,SAMEA9925557,simple,9606,Homo sapiens,SAMEA9925557,,,,,,,no,,,,,Xenovea,ERA6140296,,public,1607DDEFF37EC5DC8DB6AF8BC43E955C,1620BA336D34067F9EC773C242B3653E
ERR6686040,2021-10-06 22:03:50,2021-10-16 11:47:24,3931263,336894266,0,85,141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6686/ERR6686040/ERR6686040.lite.1,ERX6310914,AC16_CON3_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603906,SAMEA9925557,simple,9606,Homo sapiens,SAMEA9925557,,,,,,,no,,,,,Xenovea,ERA6140296,,public,3DF01E918B96CCF11CD15796475A0727,1B4641B92EF25C69E515F2E836C1C3FC
ERR6686041,2021-10-06 22:03:50,2021-10-16 11:47:30,4017774,344382716,0,85,145,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6686/ERR6686041/ERR6686041.lite.1,ERX6310914,AC16_CON3_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603906,SAMEA9925557,simple,9606,Homo sapiens,SAMEA9925557,,,,,,,no,,,,,Xenovea,ERA6140296,,public,234F8290F02E6ECBC27D3185D724CE48,2FBC176D7331B3FFC63E31062FC88025
ERR6686042,2021-10-06 22:03:50,2021-10-16 11:46:31,3882062,332660915,0,85,141,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6686/ERR6686042/ERR6686042.lite.1,ERX6310914,AC16_CON3_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603906,SAMEA9925557,simple,9606,Homo sapiens,SAMEA9925557,,,,,,,no,,,,,Xenovea,ERA6140296,,public,F549146DA63412497E6B511499E2514A,5307F029ADCD62AD744B4C21E3CCBA26
ERR6686043,2021-10-06 22:03:50,2021-10-16 11:46:33,4424018,378884529,0,85,157,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6686/ERR6686043/ERR6686043.lite.1,ERX6310915,AC16_FN_ITS_ATRA1_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603907,SAMEA9925558,simple,9606,Homo sapiens,SAMEA9925558,,,,,,,no,,,,,Xenovea,ERA6140296,,public,85DB68EBBB2193D6A5208CC98E769EF7,54790831BAB1E3818F602248C4129107
ERR6686044,2021-10-06 22:03:50,2021-10-16 11:46:51,4418502,378312604,0,85,157,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6686/ERR6686044/ERR6686044.lite.1,ERX6310915,AC16_FN_ITS_ATRA1_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603907,SAMEA9925558,simple,9606,Homo sapiens,SAMEA9925558,,,,,,,no,,,,,Xenovea,ERA6140296,,public,507F37AD40C746AA37589A893CC84C4D,938EDAB384E5FA896A8D0CB77941B324
ERR6686045,2021-10-06 22:03:50,2021-10-16 11:46:51,4414040,378042073,0,85,158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6686/ERR6686045/ERR6686045.lite.1,ERX6310915,AC16_FN_ITS_ATRA1_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603907,SAMEA9925558,simple,9606,Homo sapiens,SAMEA9925558,,,,,,,no,,,,,Xenovea,ERA6140296,,public,1A7A84AB54A4DBD6AD8B6E5C182C2725,4C1FDD6001CD86CECEB34E059FCB4169
ERR6686046,2021-10-06 22:03:50,2021-10-16 11:46:13,4370464,374155166,0,85,157,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6686/ERR6686046/ERR6686046.lite.1,ERX6310915,AC16_FN_ITS_ATRA1_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603907,SAMEA9925558,simple,9606,Homo sapiens,SAMEA9925558,,,,,,,no,,,,,Xenovea,ERA6140296,,public,1FA054305C233E7F32290D98D84B2C38,B3FD921F95E832782CFE3336187D35A1
ERR6686047,2021-10-06 22:03:50,2021-10-16 11:46:32,4286391,367171316,0,85,153,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6686/ERR6686047/ERR6686047.lite.1,ERX6310916,AC16_FN_ITS_ATRA2_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603908,SAMEA9925559,simple,9606,Homo sapiens,SAMEA9925559,,,,,,,no,,,,,Xenovea,ERA6140296,,public,33BB46425C063C5D4654D2D1FFECE1E2,5F0D973E07A9CFBC21A04AAB160DBB40
ERR6686048,2021-10-06 22:03:50,2021-10-16 11:46:45,4338083,371476269,0,85,155,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6686/ERR6686048/ERR6686048.lite.1,ERX6310916,AC16_FN_ITS_ATRA2_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603908,SAMEA9925559,simple,9606,Homo sapiens,SAMEA9925559,,,,,,,no,,,,,Xenovea,ERA6140296,,public,4135876B44F6C91F037131C4B15326A6,C52DEA628460645075FB5239869E8083
ERR6686049,2021-10-06 22:03:50,2021-10-16 11:46:51,4298924,368253969,0,85,154,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR006/6686/ERR6686049/ERR6686049.lite.1,ERX6310916,AC16_FN_ITS_ATRA2_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603908,SAMEA9925559,simple,9606,Homo sapiens,SAMEA9925559,,,,,,,no,,,,,Xenovea,ERA6140296,,public,AE90E330D75B9ACE440ACA549B5564DD,06743D9905BDD0DEEBFDE2B85F4D0B58
ERR6686050,2021-10-06 22:03:50,2021-11-17 10:41:59,4313694,369361482,0,85,156,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR006/6686/ERR6686050/ERR6686050.lite.1,ERX6310916,AC16_FN_ITS_ATRA2_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603908,SAMEA9925559,simple,9606,Homo sapiens,SAMEA9925559,,,,,,,no,,,,,Xenovea,ERA6140296,,public,37B7225CA165AC8D6125E6849150598B,13F79511E4B75658D0431DD489DBBC15
ERR6686051,2021-10-06 22:03:50,2021-11-17 10:39:47,4062765,348246676,0,85,144,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR006/6686/ERR6686051/ERR6686051.lite.1,ERX6310917,AC16_FN_ITS_ATRA3_s,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,ERP131731,PRJEB47455,,769368,ERS7603909,SAMEA9925560,simple,9606,Homo sapiens,SAMEA9925560,,,,,,,no,,,,,Xenovea,ERA6140296,,public,54999BFB3AD3C3FCBAAC726DD5A34F39,67D62DD33741202E632E8108642FC73C
SRR1044420,2014-07-02 16:11:03,2013-12-06 13:28:28,8702592,443832192,0,51,303,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/044/SRR1044420/SRR1044420.sralite.1,SRX388211,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033566,PRJNA230811,2,230811,SRS512097,SAMN02437835,simple,9606,Homo sapiens,GSM1281712,,,,,,,no,,,,,GEO,SRA115414,,public,9DFA2FCD7DC35EBD3619DA00ACE20561,45BA52EBB2A96D93F21CE5ADFFDB89EC
SRR1044421,2014-07-02 16:11:03,2013-12-06 13:28:12,6624520,337850520,0,51,226,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/044/SRR1044421/SRR1044421.sralite.1,SRX388212,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP033566,PRJNA230811,2,230811,SRS512099,SAMN02437834,simple,9606,Homo sapiens,GSM1281713,,,,,,,no,,,,,GEO,SRA115414,,public,4F956397128A7266BF01008657F49EE4,A13594927991A12246F928F2DB76676F
SRR1044422,2015-07-22 17:05:22,2015-12-23 05:14:31,2703908,97340688,0,36,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1044/SRR1044422/SRR1044422.2,SRX388213,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP033566,PRJNA230811,2,230811,SRS512100,SAMN02437841,simple,9606,Homo sapiens,GSM1281714,,,,,,,no,,,,,GEO,SRA115414,,public,C655D2ED7B0E87753A6FC648D811F4A4,31E4F0D276E8E3BA85CD48E7DB127AC7
SRR1044423,2015-07-22 17:05:22,2015-12-23 05:14:27,1728255,62217180,0,36,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1044/SRR1044423/SRR1044423.2,SRX388214,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP033566,PRJNA230811,2,230811,SRS512101,SAMN02437837,simple,9606,Homo sapiens,GSM1281715,,,,,,,no,,,,,GEO,SRA115414,,public,3B72ACAED568B61EC199D3A0B756EADC,AD2CB08EB194E7ECDE7FD0CB9913C15A
SRR1044424,2015-07-22 17:05:22,2015-12-23 05:14:31,2375592,85521312,0,36,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1044/SRR1044424/SRR1044424.2,SRX388215,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP033566,PRJNA230811,2,230811,SRS512102,SAMN02437836,simple,9606,Homo sapiens,GSM1281716,,,,,,,no,,,,,GEO,SRA115414,,public,3D8EF6DB47D4C1FBA5C1C48A8957B33D,32ECE34BA2EC885E5D130246C4E351DE
SRR1044451,2014-07-02 16:11:03,2013-12-06 13:29:09,2755926,140552226,0,51,99,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/044/SRR1044451/SRR1044451.sralite.1,SRX388242,,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP033566,PRJNA230811,2,230811,SRS512129,SAMN02437684,simple,9606,Homo sapiens,GSM1281743,,,,,,,no,,,,,GEO,SRA115414,,public,9BC7AFD6FC0AA2231796886CEE6C7E2A,6E1F61578BAFEB7966CD5B068BEBED43
